feature_id,return_period_2,return_period_5,return_period_10,return_period_25,return_period_50,return_period_100
8846583,4.41,11.36,15.97,21.79,26.1,30.39
20817726,18.78,42.99,59.02,79.28,94.31,109.23
6841267,30.44,51.21,64.97,82.35,95.24,108.04
10664192,4.4,51.89,83.33,123.05,152.52,181.77
1305477,51.3,101.76,135.16,177.37,208.68,239.77
3808365,88.36,131.98,160.86,197.36,224.43,251.31
2965742,156.46,184.63,203.28,226.85,244.33,261.68
4989089,139.64,286.26,383.33,505.99,596.98,687.3
16806253,25.98,347.16,559.8,828.47,1027.79,1225.64
941030323,234.78,352.62,430.64,529.22,602.35,674.94
21250364,0.0,0.0,0.0,0.0,0.0,0.0
4722137,175.89,313.35,404.36,519.35,604.66,689.33
21251336,211.34,317.4,387.62,476.34,542.16,607.49
1293178,348.09,510.2,617.53,753.13,853.74,953.6
23875671,406.39,753.5,983.31,1273.68,1489.1,1702.92
15758306,518.18,767.09,931.9,1140.13,1294.6,1447.94
2230489,1074.46,1766.63,2224.91,2803.94,3233.5,3659.89
5092616,17644.47,25256.19,30295.81,36663.38,41387.21,46076.16
6128743,1.91,3.33,4.27,5.46,6.34,7.22
22287891,10.98,19.43,25.02,32.09,37.33,42.53
17997024,14.08,30.19,40.85,54.33,64.32,74.24
3159657,11.06,34.2,49.52,68.88,83.25,97.5
7702612,22.6,34.27,41.99,51.75,58.98,66.17
8246406,16.59,36.06,48.95,65.25,77.33,89.33
16249791,10.36,42.6,63.94,90.9,110.91,130.76
3407561,29.02,45.68,56.72,70.65,81.0,91.26
5781313,43.3,79.65,103.71,134.12,156.68,179.07
11688368,43.52,91.12,122.64,162.46,192.0,221.32
3285562,82.11,147.06,190.06,244.4,284.7,324.71
24282032,109.61,152.54,180.96,216.87,243.51,269.96
8520749,124.29,197.23,245.53,306.55,351.82,396.75
1528197,4.71,11.26,15.59,21.07,25.14,29.17
17533145,2.24,13.74,21.35,30.97,38.11,45.19
3097061,5.05,21.16,31.83,45.3,55.3,65.23
23737123,13.64,22.6,28.53,36.03,41.59,47.11
4966267,17.98,27.59,33.96,42.0,47.96,53.88
4390909,98.03,178.2,231.28,298.34,348.09,397.48
12397906,136.04,246.65,319.88,412.41,481.06,549.2
18393910,232.38,409.78,527.23,675.63,785.72,895.0
3179476,581.17,807.34,957.08,1146.27,1286.63,1425.95
19104913,691.42,1145.84,1446.71,1826.86,2108.88,2388.81
18242505,2205.58,3240.14,3925.11,4790.58,5432.62,6069.93
1529541,16.86,32.43,42.73,55.76,65.42,75.01
24293428,93.46,150.02,187.46,234.77,269.87,304.71
5747704,62.22,245.29,366.5,519.65,633.26,746.04
8932612,147.34,327.52,446.82,597.55,709.37,820.36
6333824,317.04,556.82,715.57,916.16,1064.96,1212.67
5278868,365.22,644.02,828.61,1061.83,1234.86,1406.6
7501510,472.34,812.6,1037.88,1322.52,1533.69,1743.29
11919769,1263.17,2168.21,2767.43,3524.54,4086.21,4643.74
23283697,7.64,19.42,27.22,37.08,44.39,51.65
21477692,10.12,35.68,52.61,74.0,89.86,105.61
24310257,28.88,46.73,58.54,73.47,84.54,95.53
9699753,44.03,68.51,84.72,105.2,120.39,135.47
16837004,23.03,95.77,143.93,204.78,249.93,294.73
8112167,91.86,158.11,201.98,257.41,298.54,339.35
6745410,148.32,228.21,281.1,347.93,397.52,446.73
1305941,186.41,468.56,655.36,891.4,1066.5,1240.31
4782441,620.6,1080.16,1384.43,1768.88,2054.09,2337.19
13294166,10.0,29.01,41.6,57.51,69.31,81.03
8140280,76.9,134.99,173.45,222.05,258.1,293.88
11014543,39.28,272.05,426.17,620.9,765.36,908.75
23955904,16.51,23.82,28.66,34.77,39.31,43.81
17956783,37.22,68.78,89.67,116.07,135.66,155.1
22720481,58.08,106.14,137.95,178.15,207.97,237.57
23238240,73.84,120.2,150.9,189.69,218.47,247.03
7712706,83.96,134.71,168.32,210.77,242.27,273.54
19569910,88.36,161.0,209.09,269.86,314.94,359.69
23141743,142.89,213.21,259.77,318.6,362.25,405.57
19388350,165.5,314.23,412.7,537.12,629.43,721.05
5279590,475.66,836.3,1075.07,1376.76,1600.57,1822.73
8152521,2068.44,3241.93,4018.88,5000.56,5728.82,6451.71
8502642,0.96,1.65,2.11,2.69,3.11,3.54
3820523,11.57,24.14,32.46,42.98,50.78,58.52
17806548,10.79,24.47,33.53,44.98,53.47,61.9
11879856,34.98,65.15,85.12,110.36,129.09,147.67
22846695,130.66,202.37,249.85,309.84,354.34,398.52
23930874,90.56,232.11,325.83,444.24,532.08,619.28
23015048,566.37,763.06,893.29,1057.83,1179.89,1301.06
23980379,534.2,808.61,990.3,1219.86,1390.17,1559.21
14780172,1197.88,1810.98,2216.9,2729.79,3110.28,3487.96
14809371,3363.42,4765.73,5694.19,6867.3,7737.57,8601.42
948090452,0.05,0.14,0.2,0.27,0.32,0.37
23774081,8.87,12.8,15.41,18.7,21.14,23.56
14552525,2.19,18.35,29.05,42.57,52.6,62.56
5781373,19.17,40.69,54.93,72.94,86.29,99.55
2723039,30.46,51.67,65.71,83.44,96.6,109.67
933100042,64.29,120.46,157.65,204.64,239.5,274.1
7583113,88.01,149.68,190.5,242.08,280.35,318.34
9731500,118.36,192.16,241.02,302.76,348.55,394.02
10739235,0.86,1.46,1.86,2.37,2.74,3.11
10295736,11.81,29.41,41.06,55.79,66.71,77.56
9643431,16.75,31.83,41.81,54.43,63.79,73.08
9769826,25.81,34.42,40.12,47.33,52.67,57.98
10834470,10.85,39.65,58.72,82.82,100.69,118.43
7700532,30.86,46.8,57.36,70.69,80.58,90.4
4779603,34.09,62.33,81.03,104.65,122.18,139.57
3773681,131.67,188.17,225.58,272.85,307.91,342.72
9311719,183.63,403.33,548.78,732.57,868.91,1004.24
8450100,229.94,427.07,557.59,722.49,844.83,966.27
166758628,570.89,998.1,1280.95,1638.33,1903.45,2166.62
5987453,711.36,1112.73,1378.47,1714.24,1963.32,2210.57
868074,776.21,1298.98,1645.1,2082.42,2406.85,2728.89
448444,1026.09,1782.71,2283.65,2916.6,3386.16,3852.24
22226812,2070.59,2886.11,3426.06,4108.28,4614.4,5116.77
16665209,2.59,6.46,9.02,12.26,14.66,17.04
3251413,8.06,12.5,15.45,19.16,21.92,24.66
4727061,7.99,20.86,29.37,40.13,48.12,56.04
14365250,24.43,46.49,61.1,79.55,93.24,106.82
22592497,27.18,83.33,120.5,167.47,202.31,236.89
866818,64.5,106.87,134.92,170.37,196.66,222.76
10840818,59.32,147.71,206.24,280.18,335.04,389.49
19729930,171.0,285.91,361.99,458.12,529.43,600.21
6778181,183.95,307.95,390.05,493.79,570.75,647.14
6027600,185.3,536.91,769.71,1063.85,1282.06,1498.66
21215765,1.03,5.09,7.77,11.16,13.68,16.18
11907330,5.24,8.62,10.86,13.68,15.78,17.86
16754656,11.5,15.01,17.33,20.27,22.45,24.61
4709872,15.6,38.49,53.64,72.79,86.99,101.09
3964810,25.19,52.59,70.73,93.65,110.66,127.54
2057732,35.14,67.18,88.39,115.19,135.07,154.8
23759308,63.94,106.96,135.45,171.43,198.13,224.63
1327097,111.36,153.33,181.12,216.23,242.28,268.13
6471976,166.54,316.83,416.34,542.06,635.33,727.92
7005420,168.65,340.73,454.66,598.61,705.4,811.4
8273161,176.61,384.27,521.76,695.47,824.35,952.27
25138960,150.9,409.27,580.33,796.47,956.81,1115.97
21145240,198.59,445.47,608.93,815.46,968.67,1120.76
19532008,550.44,903.28,1136.89,1432.06,1651.03,1868.39
19577853,0.03,0.06,0.09,0.11,0.13,0.15
10407562,1.24,2.21,2.85,3.66,4.26,4.85
9512912,5.54,14.72,20.8,28.48,34.18,39.84
5702253,3.93,26.87,42.05,61.24,75.47,89.59
1566182,38.87,199.23,305.4,439.54,539.06,637.84
6934958,132.54,233.02,299.55,383.61,445.97,507.86
3516630,146.2,263.15,340.57,438.4,510.98,583.02
10655687,24.17,265.97,426.07,628.35,778.41,927.37
3908209,12.62,24.33,32.08,41.88,49.14,56.36
4653422,9.55,28.17,40.5,56.08,67.64,79.11
5122370,41.74,81.77,108.28,141.76,166.6,191.26
20770984,43.23,125.42,179.83,248.58,299.58,350.2
429994,62.69,127.93,171.12,225.7,266.19,306.38
2823750,117.19,197.69,250.99,318.33,368.29,417.88
19474395,274.21,424.49,523.99,649.71,742.97,835.55
9434145,19.52,38.63,51.28,67.27,79.13,90.91
15306587,27.67,52.7,69.28,90.22,105.75,121.17
1562342,23.78,116.51,177.91,255.48,313.02,370.15
16949944,84.34,165.26,218.83,286.52,336.74,386.59
12699860,82.14,261.17,379.71,529.48,640.58,750.87
20774462,74.3,372.5,569.93,819.39,1004.45,1188.14
17958101,303.64,543.83,702.86,903.8,1052.86,1200.83
24319206,433.52,605.93,720.08,864.31,971.31,1077.52
14348516,1570.35,2494.26,3105.97,3878.86,4452.24,5021.38
22598685,0.03,0.05,0.07,0.09,0.1,0.11
1343194,76.47,119.25,147.57,183.36,209.91,236.27
3585554,47.08,137.72,197.73,273.55,329.8,385.64
8849809,87.17,200.98,276.33,371.53,442.16,512.26
18130568,144.86,238.9,301.16,379.82,438.18,496.11
17510084,270.49,419.29,517.81,642.29,734.64,826.3
3765768,448.25,1002.64,1369.7,1833.48,2177.53,2519.05
22473833,952.72,1597.14,2023.8,2562.89,2962.82,3359.79
17003262,10.47,16.43,20.39,25.38,29.08,32.76
7711950,15.11,24.84,31.28,39.42,45.46,51.45
7932193,16.24,25.85,32.22,40.26,46.22,52.14
1529569,29.74,63.01,85.04,112.88,133.53,154.03
8944439,43.1,86.36,115.0,151.19,178.03,204.68
8009227,53.11,99.46,130.15,168.92,197.69,226.24
24349942,143.92,187.99,217.18,254.05,281.4,308.55
14353056,1843.57,2904.42,3606.79,4494.24,5152.6,5806.1
12005847,6.38,9.19,11.06,13.41,15.16,16.89
932050211,5.75,11.04,14.54,18.97,22.25,25.51
2733720,15.66,36.26,49.89,67.13,79.91,92.6
6162579,25.95,38.77,47.26,57.99,65.94,73.84
5256789,20.2,41.79,56.08,74.14,87.54,100.84
12034957,39.38,78.99,105.22,138.36,162.94,187.34
5479727,55.9,183.82,268.52,375.53,454.92,533.72
9202419,113.67,199.64,256.56,328.48,381.83,434.79
24001093,234.64,336.86,404.54,490.05,553.49,616.46
2387166,786.75,1334.11,1696.51,2154.41,2494.1,2831.28
7524421,623.21,1399.92,1914.18,2563.94,3045.97,3524.44
11919825,1280.84,2189.91,2791.8,3552.28,4116.45,4676.45
3729199,0.15,0.29,0.39,0.51,0.59,0.68
11397884,1.68,3.3,4.37,5.73,6.73,7.73
6331014,20.37,35.73,45.9,58.75,68.28,77.75
7607143,29.74,55.9,73.22,95.1,111.34,127.45
6497104,55.07,84.49,103.96,128.57,146.82,164.94
4187957,79.37,153.64,202.81,264.94,311.04,356.79
5577121,128.95,246.8,324.82,423.4,496.53,569.13
23762895,243.14,378.47,468.06,581.27,665.26,748.62
8590430,275.41,427.73,528.58,656.0,750.54,844.37
4581930,335.19,468.03,555.98,667.11,749.55,831.38
18974969,244.82,470.68,620.22,809.17,949.34,1088.47
11338977,1.36,3.36,4.68,6.35,7.59,8.82
13238607,0.85,6.31,9.92,14.49,17.87,21.24
22338781,9.54,23.75,33.17,45.06,53.88,62.64
3624295,23.56,42.02,54.25,69.7,81.16,92.53
23970773,29.09,44.9,55.37,68.6,78.41,88.15
1237327,31.17,45.27,54.61,66.41,75.16,83.84
2088233,162.01,273.56,347.41,440.73,509.96,578.67
10264510,228.73,359.57,446.2,555.65,636.85,717.45
13375649,218.63,495.2,678.31,909.67,1081.31,1251.68
3434274,490.62,748.42,919.11,1134.77,1294.77,1453.57
4388401,4919.01,7689.15,9523.23,11840.59,13559.74,15266.2
9731300,50.13,81.15,101.68,127.62,146.87,165.97
14706344,104.38,189.9,246.52,318.06,371.13,423.81
16801879,86.46,237.5,337.5,463.86,557.59,650.64
10997905,121.68,361.42,520.15,720.7,869.48,1017.16
6397833,258.65,463.61,599.31,770.76,897.96,1024.21
19392708,565.54,830.76,1006.37,1228.25,1392.85,1556.23
19514640,911.27,1517.08,1918.18,2424.97,2800.94,3174.13
1825520,1251.49,1878.66,2293.9,2818.56,3207.78,3594.13
1528233,0.47,1.61,2.37,3.32,4.03,4.73
13633025,4.18,37.51,59.58,87.46,108.14,128.68
6413892,25.19,49.31,65.28,85.46,100.43,115.29
1234355,33.66,49.76,60.43,73.9,83.89,93.82
4390805,34.1,58.26,74.26,94.47,109.46,124.35
15595509,39.2,70.6,91.39,117.65,137.13,156.48
3624329,67.22,117.32,150.49,192.41,223.5,254.36
18225427,116.47,204.96,263.55,337.58,392.49,447.01
2048135,196.59,271.97,321.88,384.94,431.72,478.16
1276822,3.96,8.39,11.33,15.03,17.78,20.51
23990693,4.86,9.19,12.06,15.68,18.36,21.03
192089,6.46,12.33,16.22,21.13,24.78,28.39
11689198,15.23,22.98,28.12,34.6,39.41,44.19
22338645,14.47,25.16,32.24,41.19,47.83,54.41
14917771,20.6,34.81,44.22,56.11,64.93,73.68
23238292,79.14,129.68,163.14,205.42,236.79,267.93
16949786,99.26,173.1,221.98,283.75,329.57,375.06
19619900,128.58,196.99,242.28,299.51,341.96,384.1
19415997,212.11,314.09,381.62,466.93,530.22,593.04
8786017,227.23,394.22,504.78,644.47,748.11,850.98
3998496,258.85,482.01,629.76,816.44,954.93,1092.4
5279488,329.59,595.14,770.95,993.09,1157.89,1321.47
1262531,1277.56,2182.28,2781.28,3538.12,4099.59,4656.91
1529445,1.27,2.65,3.56,4.72,5.58,6.43
11688838,5.4,9.15,11.63,14.76,17.09,19.39
23155932,3.95,10.77,15.29,21.0,25.24,29.44
11473846,25.91,84.72,123.65,172.85,209.34,245.57
2926561,60.3,110.45,143.66,185.62,216.75,247.64
1529807,61.68,124.17,165.55,217.82,256.61,295.11
2739772,62.86,125.03,166.19,218.2,256.78,295.08
23894348,125.29,203.73,255.67,321.3,369.98,418.31
4352070,158.89,208.71,241.69,283.37,314.28,344.97
10510596,117.81,260.59,355.12,474.56,563.16,651.12
22221703,152.89,283.33,369.69,478.82,559.77,640.12
24256635,8.66,13.3,16.37,20.25,23.12,25.98
2889214,24.61,76.88,111.48,155.21,187.64,219.84
17356815,31.54,125.93,188.43,267.4,325.98,384.13
9533201,84.25,158.93,208.37,270.84,317.18,363.19
1385518,283.52,410.57,494.69,600.98,679.83,758.1
18229923,1007.78,1445.63,1735.52,2101.79,2373.52,2643.24
3325334,1492.19,2221.11,2703.72,3313.5,3765.87,4214.89
14396988,0.18,0.66,0.98,1.37,1.67,1.96
14396150,1.05,3.61,5.31,7.45,9.03,10.61
12570210,1.4,11.18,17.65,25.82,31.89,37.91
17533823,4.59,27.85,43.26,62.72,77.16,91.49
16963957,16.68,34.92,47.0,62.25,73.57,84.81
10025110,11.45,45.08,67.34,95.48,116.35,137.06
10163798,28.15,50.71,65.65,84.52,98.52,112.42
4672393,31.77,58.23,75.75,97.88,114.3,130.59
1393045,48.99,71.38,86.21,104.95,118.84,132.64
23773469,53.56,76.75,92.1,111.5,125.89,140.18
12163882,44.02,95.44,129.49,172.51,204.42,236.1
4198190,133.52,253.12,332.31,432.36,506.59,580.26
8005975,160.21,274.31,349.86,445.32,516.13,586.42
4226632,174.38,282.51,354.11,444.57,511.68,578.3
8975664,352.71,459.29,529.86,619.02,685.17,750.82
11777983,582.03,930.45,1161.14,1452.62,1668.85,1883.49
24490990,855.01,1172.72,1383.07,1648.84,1846.01,2041.73
947020301,4.78,11.56,16.04,21.71,25.92,30.09
6874115,9.34,12.94,15.32,18.33,20.57,22.79
22327995,22.05,36.05,45.33,57.04,65.73,74.36
229709,169.31,227.11,265.38,313.73,349.6,385.2
6333752,244.89,401.34,504.92,635.79,732.88,829.26
21165603,636.84,1077.76,1369.69,1738.54,2012.17,2283.79
15096243,960.59,1564.28,1963.97,2468.99,2843.64,3215.52
1312907,15.03,24.56,30.88,38.85,44.77,50.64
18696265,24.64,41.61,52.85,67.05,77.59,88.05
5781709,29.22,52.79,68.39,88.1,102.72,117.24
16074906,26.04,93.83,138.7,195.4,237.47,279.22
2639244,127.92,227.76,293.86,377.38,439.34,500.85
23648424,172.44,259.15,316.56,389.09,442.9,496.32
3290264,696.49,1093.86,1356.94,1689.36,1935.96,2180.74
1531145,2.11,4.32,5.78,7.63,9.01,10.37
16633716,13.77,20.61,25.15,30.87,35.12,39.34
6250812,25.8,56.67,77.11,102.93,122.09,141.11
23772953,58.15,80.94,96.03,115.1,129.24,143.28
4133309,76.67,188.81,263.05,356.85,426.44,495.52
8027910,119.0,235.15,312.05,409.22,481.3,552.85
5781731,129.57,244.36,320.36,416.38,487.62,558.34
11314309,145.82,323.16,440.57,588.92,698.97,808.22
15085713,417.25,850.65,1137.6,1500.16,1769.13,2036.11
5140789,481.94,937.51,1239.14,1620.25,1902.98,2183.63
14828615,0.15,0.44,0.63,0.87,1.05,1.23
4726273,13.38,26.32,34.89,45.72,53.75,61.72
8061235,38.79,74.38,97.93,127.7,149.78,171.7
19720831,52.24,77.02,93.43,114.16,129.54,144.81
19620688,54.58,84.78,104.77,130.04,148.78,167.38
4682638,116.5,178.77,220.01,272.1,310.75,349.11
17585808,192.75,475.92,663.39,900.27,1076.0,1250.44
21658214,443.7,736.89,931.01,1176.28,1358.23,1538.85
7572703,360.87,966.62,1367.67,1874.41,2250.33,2623.48
24092756,0.0,0.0,0.0,0.0,0.0,0.0
3644438,7.84,13.91,17.93,23.01,26.78,30.52
5591642,14.55,37.09,52.02,70.88,84.87,98.76
2588225,16.31,40.38,56.32,76.46,91.4,106.22
13660367,29.1,76.65,108.14,147.92,177.43,206.72
18767596,22.41,80.94,119.69,168.66,204.98,241.04
9127910,37.29,102.11,145.03,199.25,239.48,279.41
2161822,67.73,238.85,352.15,495.31,601.51,706.92
23977678,333.64,508.1,623.61,769.55,877.83,985.3
8897934,462.74,793.21,1012.01,1288.47,1493.56,1697.14
14347322,1818.13,2868.55,3564.01,4442.73,5094.61,5741.69
2804901,7.3,16.65,22.83,30.65,36.45,42.21
16918090,11.99,20.74,26.54,33.86,39.29,44.68
9372528,18.6,45.85,63.89,86.69,103.6,120.38
8891478,59.28,99.65,126.38,160.15,185.2,210.06
22130125,271.97,467.7,597.29,761.02,882.49,1003.07
18178477,714.06,1151.9,1441.79,1808.07,2079.79,2349.51
17415522,829.18,1418.5,1808.68,2301.68,2667.41,3030.44
2507305,6.43,11.1,14.19,18.09,20.99,23.87
4264796,32.0,48.78,59.89,73.92,84.34,94.68
11573918,39.78,114.25,163.55,225.85,272.06,317.93
1159329,73.09,145.92,194.14,255.07,300.27,345.14
1520249,69.13,181.37,255.68,349.57,419.22,488.36
1815879,192.8,448.36,617.55,831.34,989.93,1147.36
4154488,362.86,619.7,789.74,1004.6,1163.99,1322.21
15380191,944.07,1335.08,1593.97,1921.08,2163.74,2404.62
5002731,1091.51,1759.62,2201.97,2760.88,3175.51,3587.08
9660548,0.14,0.28,0.37,0.49,0.57,0.66
23876773,12.21,23.08,30.28,39.38,46.12,52.82
8931774,6.19,29.2,44.44,63.68,77.96,92.14
1978638,19.09,35.79,46.85,60.82,71.18,81.47
14555623,1.92,42.96,70.14,104.47,129.94,155.23
17082145,105.56,175.59,221.96,280.54,324.01,367.15
20331402,125.18,185.02,224.64,274.69,311.83,348.69
1268432,115.42,200.05,256.09,326.88,379.41,431.54
166743843,123.48,240.22,317.51,415.16,487.61,559.52
167484685,0.49,3.3,5.16,7.51,9.26,10.99
10375650,4.71,7.49,9.32,11.65,13.37,15.08
3808623,12.49,18.59,22.63,27.74,31.53,35.29
1815815,22.01,47.89,65.03,86.69,102.75,118.7
21484018,7.67,58.55,92.24,134.8,166.38,197.72
6075713,50.13,72.98,88.1,107.21,121.39,135.47
15400312,71.25,111.91,138.82,172.83,198.07,223.11
1631099,32.58,129.58,193.8,274.94,335.14,394.89
1357198,114.43,152.29,177.36,209.04,232.53,255.86
23923278,147.35,249.02,316.34,401.4,464.5,527.13
8139390,172.19,290.55,368.91,467.93,541.38,614.29
18131446,223.24,370.77,468.44,591.86,683.42,774.3
1440301,136.35,786.7,1217.28,1761.32,2164.93,2565.55
8896094,7.5,16.64,22.69,30.34,36.02,41.65
19957106,5.78,22.63,33.78,47.88,58.33,68.71
8783681,16.27,29.12,37.62,48.37,56.35,64.26
9859073,43.76,68.21,84.4,104.85,120.03,135.09
391680,34.79,94.27,133.65,183.41,220.32,256.96
5702899,34.97,189.37,291.6,420.76,516.59,611.7
8329634,89.19,292.18,426.57,596.38,722.35,847.39
4123724,168.98,317.68,416.12,540.51,632.79,724.38
5278688,304.92,560.88,730.35,944.47,1103.32,1260.99
19771455,406.25,745.21,969.62,1253.17,1463.53,1672.33
1985172,477.58,927.08,1224.69,1600.72,1879.68,2156.58
17556947,980.82,1666.15,2119.9,2693.21,3118.53,3540.71
19266232,38607.36,51066.89,59316.18,69739.18,77471.56,85146.85
1530241,1.38,7.26,11.16,16.08,19.73,23.35
23773487,16.8,24.75,30.02,36.67,41.61,46.5
1655121,22.28,43.84,58.12,76.17,89.55,102.83
1507967,16.0,45.71,65.38,90.23,108.67,126.97
9645947,31.4,88.83,126.85,174.89,210.52,245.9
4780921,74.99,123.22,155.15,195.5,225.43,255.14
945010225,27.77,139.74,213.88,307.55,377.04,446.02
1523673,65.65,177.31,251.23,344.63,413.93,482.71
13085603,119.15,201.07,255.31,323.84,374.68,425.14
1440305,1.43,2.89,3.86,5.08,5.99,6.89
12870955,0.86,3.92,5.94,8.5,10.4,12.28
23805858,9.86,14.95,18.32,22.58,25.73,28.87
6907783,26.7,49.1,63.92,82.66,96.55,110.35
8271917,33.33,57.24,73.07,93.06,107.9,122.62
2430292,30.91,76.32,106.39,144.39,172.57,200.55
4499344,66.87,104.11,128.76,159.91,183.02,205.96
2161822,67.73,238.85,352.15,495.31,601.51,706.92
13526822,111.95,369.0,539.2,754.24,913.77,1072.12
2298964,1560.92,2303.95,2795.9,3417.48,3878.6,4336.32
17533503,1.76,7.37,11.09,15.78,19.26,22.72
6109247,9.66,17.79,23.17,29.97,35.01,40.02
748073,102.66,168.35,211.84,266.8,307.56,348.03
5926514,283.17,490.16,627.21,800.37,928.83,1056.34
2402121,295.73,563.88,741.42,965.74,1132.15,1297.34
6887202,605.42,958.46,1192.2,1487.54,1706.64,1924.12
5531474,516.86,1071.72,1439.08,1903.25,2247.6,2589.4
18094191,21.79,42.09,55.54,72.53,85.13,97.65
7516577,32.78,88.89,126.04,172.98,207.8,242.36
4506770,69.78,143.39,192.13,253.71,299.39,344.73
19453023,71.47,157.66,214.72,286.82,340.31,393.4
15445645,188.86,269.87,323.51,391.28,441.56,491.46
6499076,270.58,424.71,526.75,655.68,751.32,846.27
4753658,290.67,455.22,564.16,701.81,803.92,905.28
9927802,386.92,634.21,797.94,1004.81,1158.28,1310.62
731519,686.32,1191.26,1525.57,1947.97,2261.34,2572.38
15714487,863.26,1576.49,2048.71,2645.36,3087.99,3527.35
4440630,4310.82,6845.0,8522.85,10642.82,12215.54,13776.64
15594685,25.56,57.34,78.38,104.96,124.68,144.25
1997544,114.16,221.75,292.98,382.99,449.76,516.03
8261865,912.98,1593.27,2043.68,2612.78,3034.97,3454.05
20624190,0.0,0.0,0.0,0.0,0.0,0.0
12397372,0.31,0.4,0.46,0.54,0.6,0.65
23701381,4.81,14.61,21.1,29.31,35.39,41.43
3285556,19.19,34.73,45.01,58.01,67.65,77.22
7700148,35.99,65.34,84.78,109.34,127.56,145.64
6076039,50.43,78.33,96.8,120.13,137.44,154.63
22937058,112.92,195.02,249.38,318.07,369.02,419.6
10163598,112.46,220.68,292.34,382.87,450.04,516.71
23041033,216.93,302.34,358.9,430.35,483.36,535.97
4712048,185.89,331.57,428.03,549.9,640.32,730.06
19763234,277.4,463.21,586.23,741.67,856.99,971.45
20078342,245.4,508.37,682.48,902.47,1065.67,1227.66
19581347,691.29,982.3,1174.97,1418.41,1599.01,1778.28
23844637,912.76,1216.68,1417.9,1672.15,1860.76,2047.99
1640519,472.34,1221.33,1717.22,2343.78,2808.6,3269.99
4784831,801.23,1447.16,1874.81,2415.16,2816.03,3213.93
14523623,1166.37,1496.6,1715.23,1991.48,2196.42,2399.85
10023748,1.97,4.78,6.63,8.98,10.72,12.44
11905598,5.13,10.15,13.47,17.66,20.78,23.87
10329013,13.94,21.91,27.19,33.87,38.82,43.73
18509310,10.6,27.27,38.3,52.24,62.59,72.85
17034227,44.01,60.26,71.02,84.61,94.7,104.71
11468954,21.08,75.31,111.22,156.59,190.24,223.65
15588372,41.46,78.77,103.47,134.68,157.83,180.82
1558800,73.66,140.13,184.13,239.74,280.99,321.93
5217005,155.98,254.99,320.54,403.36,464.81,525.8
5671579,135.43,390.11,558.73,771.79,929.84,1086.73
23080544,394.22,631.64,788.83,987.44,1134.79,1281.04
14113038,380.07,680.22,878.95,1130.04,1316.32,1501.22
21478146,0.74,1.85,2.57,3.49,4.18,4.86
16813889,8.25,22.16,31.37,43.01,51.64,60.21
7716956,24.46,39.36,49.23,61.69,70.94,80.12
5741912,17.42,51.26,73.66,101.96,122.96,143.8
16933094,27.62,54.12,71.65,93.82,110.26,126.58
1978648,34.81,72.42,97.32,128.78,152.12,175.29
4726129,41.3,84.76,113.54,149.9,176.87,203.65
22548457,220.77,462.85,623.12,825.63,975.86,1124.98
3111399,366.49,492.66,576.2,681.74,760.04,837.76
18696487,2.31,3.59,4.45,5.52,6.32,7.11
5635847,10.99,33.91,49.09,68.27,82.5,96.62
11689106,52.35,89.87,114.71,146.09,169.38,192.49
1491354,43.1,113.79,160.6,219.73,263.6,307.14
13283852,70.75,132.54,173.46,225.15,263.5,301.57
13312435,111.37,348.35,505.25,703.49,850.56,996.54
8015823,203.38,367.95,476.9,614.57,716.69,818.07
8348519,533.4,1074.64,1432.98,1885.75,2221.64,2555.06
9515592,20.85,48.94,67.53,91.03,108.46,125.76
3852267,20.03,52.85,74.59,102.05,122.42,142.65
4651906,31.2,55.12,70.96,90.97,105.82,120.55
12999322,67.85,91.78,107.62,127.64,142.49,157.23
